data_hora,entrada_id_raw,entrada_prazo_raw,entrada_taxa_raw,entrada_produto_raw,entrada_convenio_raw,saida_produto,saida_convenio,saida_familia,saida_grupo,confianca,aprovado,corrigido_para
2025-12-11T22:23:05.124666,2855,96,2.5,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.50%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:06.523669,2798,96,1.64,REFIN PORT - GOV SP - SEFAZ - 1.64%,Gov. SP,"GOV. SP - SEFAZ - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:08.151454,2799,96,1.75,REFIN PORT - GOV SP - SEFAZ - 1.75%,Gov. SP,"GOV. SP - SEFAZ - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:09.543171,2800,96,1.96,REFIN PORT - GOV SP - SEFAZ - 1.96%,Gov. SP,"GOV. SP - SEFAZ - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:11.203868,2801,96,1.99,REFIN PORT - GOV SP - SEFAZ - 1.99%,Gov. SP,"GOV. SP - SEFAZ - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:12.874768,2802,96,2.09,REFIN PORT - GOV SP - SEFAZ - 2.09%,Gov. SP,"GOV. SP - SEFAZ - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:14.691858,2803,96,2.19,REFIN PORT - GOV SP - SEFAZ - 2.19%,Gov. SP,"GOV. SP - SEFAZ - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:16.515914,2804,96,2.29,REFIN PORT - GOV SP - SEFAZ - 2.29%,Gov. SP,"GOV. SP - SEFAZ - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:17.816773,2805,96,2.39,REFIN PORT - GOV SP - SEFAZ - 2.39%,Gov. SP,"GOV. SP - SEFAZ - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:19.307435,2806,96,2.5,REFIN PORT - GOV SP - SEFAZ - 2.50%,Gov. SP,"GOV. SP - SEFAZ - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:22.190112,2807,96,1.64,REFIN PORT - GOV SP - SPPREV - 1.64%,Gov. SP,"GOV. SP - SPPREV - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:24.155307,2808,96,1.75,REFIN PORT - GOV SP - SPPREV - 1.75%,Gov. SP,"GOV. SP - SPPREV - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:26.013148,2809,96,1.96,REFIN PORT - GOV SP - SPPREV - 1.96%,Gov. SP,"GOV. SP - SPPREV - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:27.450861,2810,96,1.99,REFIN PORT - GOV SP - SPPREV - 1.99%,Gov. SP,"GOV. SP - SPPREV - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:29.092607,2811,96,2.09,REFIN PORT - GOV SP - SPPREV - 2.09%,Gov. SP,"GOV. SP - SPPREV - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:30.402087,2812,96,2.19,REFIN PORT - GOV SP - SPPREV - 2.19%,Gov. SP,"GOV. SP - SPPREV - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:31.957163,2813,96,2.29,REFIN PORT - GOV SP - SPPREV - 2.29%,Gov. SP,"GOV. SP - SPPREV - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:33.630739,2814,96,2.39,REFIN PORT - GOV SP - SPPREV - 2.39%,Gov. SP,"GOV. SP - SPPREV - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:34.922727,2815,96,2.5,REFIN PORT - GOV SP - SPPREV - 2.50%,Gov. SP,"GOV. SP - SPPREV - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:37.456662,2823,96,1.7,REFIN PORT - GOV TOCANTINS - 1.70%,Gov. TO,"GOV. TO - 1,70%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:38.867786,2824,96,1.74,REFIN PORT - GOV TOCANTINS - 1.74%,Gov. TO,"GOV. TO - 1,74%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:40.254388,2825,96,1.76,REFIN PORT - GOV TOCANTINS - 1.76%,Gov. TO,"GOV. TO - 1,76%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:42.546379,2826,96,1.8,REFIN PORT - GOV TOCANTINS - 1.80%,Gov. TO,"GOV. TO - 1,80%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:44.074880,2827,96,2,REFIN PORT - GOV TOCANTINS - 2.00%,Gov. TO,"GOV. TO - 2,00%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:45.658597,2828,96,2.25,REFIN PORT - GOV TOCANTINS - 2.25%,Gov. TO,"GOV. TO - 2,25%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:47.023526,2829,96,2.5,REFIN PORT - GOV TOCANTINS - 2.50%,Gov. TO,"GOV. TO - 2,50%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:48.550412,2839,120,1.69,REFIN PORT - PREF SP - 1.69%,PREF. SP,"PREF. SAO PAULO - 1,69%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:23:50.289153,2840,120,1.79,REFIN PORT - PREF SP - 1.79%,PREF. SP,"PREF. SAO PAULO - 1,79%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:23:51.779194,2841,120,1.89,REFIN PORT - PREF SP - 1.89%,PREF. SP,"PREF. SAO PAULO - 1,89%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:23:55.559035,2842,120,1.99,REFIN PORT - PREF SP - 1.99%,PREF. SP,"PREF. SAO PAULO - 1,99%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:23:57.480110,2843,120,2.09,REFIN PORT - PREF SP - 2.09%,PREF. SP,"PREF. SAO PAULO - 2,09%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:23:59.520135,2844,120,2.19,REFIN PORT - PREF SP - 2.19%,PREF. SP,"PREF. SAO PAULO - 2,19%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:24:01.446880,2464,120,2,EMPRÉSTIMO - PREF FOZ DO IGUAÇU - 2.00%,PREF FOZ DO IGUAÇU,"PREF. FOZ DO IGUACU - 2,00%",PREF. FOZ DO IGUACU PR,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:24:03.130363,2887,120,1.8,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 1.80%,Gov. MA,"GOV. MA - 1,80%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:04.789703,2888,120,1.85,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 1.85%,Gov. MA,"GOV. MA - 1,85%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:06.495959,2889,120,2,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.00%,Gov. MA,"GOV. MA - 2,00%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:07.892223,2890,120,2.17,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.17%,Gov. MA,"GOV. MA - 2,17%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:09.944451,2891,120,2.3,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.30%,Gov. MA,"GOV. MA - 2,30%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:11.466508,2892,120,2.4,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.40%,Gov. MA,"GOV. MA - 2,40%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:12.978894,2893,120,2.5,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.50%,Gov. MA,"GOV. MA - 2,50%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:15.249572,2894,120,1.68,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.68%,Gov. MS,"GOV. MS - 1,68%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:16.645776,2895,120,1.7,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.70%,Gov. MS,"GOV. MS - 1,70%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:17.977934,2896,120,1.72,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.72%,Gov. MS,"GOV. MS - 1,72%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:19.489965,2897,120,1.74,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.74%,Gov. MS,"GOV. MS - 1,74%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:20.950682,2898,120,1.76,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.76%,Gov. MS,"GOV. MS - 1,76%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:22.339056,2899,120,1.85,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.85%,Gov. MS,"GOV. MS - 1,85%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:23.987405,2900,120,2,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 2.00%,Gov. MS,"GOV. MS - 2,00%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:25.408110,2901,120,2.25,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 2.25%,Gov. MS,"GOV. MS - 2,25%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:27.042166,2902,120,2.5,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 2.50%,Gov. MS,"GOV. MS - 2,50%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:28.799554,2903,96,1.75,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 1.75%,Gov. PI,"GOV. PI - 1,75%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:30.779866,2904,96,1.9,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 1.90%,Gov. PI,"GOV. PI - 1,90%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:32.075604,2905,96,2,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.00%,Gov. PI,"GOV. PI - 2,00%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:33.754031,2906,96,2.1,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.10%,Gov. PI,"GOV. PI - 2,10%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:35.791851,2907,96,2.2,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.20%,Gov. PI,"GOV. PI - 2,20%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:37.453229,2908,96,2.3,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.30%,Gov. PI,"GOV. PI - 2,30%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:39.196588,2909,96,2.4,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.40%,Gov. PI,"GOV. PI - 2,40%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:41.808630,2910,96,2.5,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.50%,Gov. PI,"GOV. PI - 2,50%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:43.760274,2911,96,1.9,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 1.90%,Gov. RJ,"GOV. RJ - 1,90%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:45.381156,2912,96,2,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 2.00%,Gov. RJ,"GOV. RJ - 2,00%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:47.327158,2913,96,2.1,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 2.10%,Gov. RJ,"GOV. RJ - 2,10%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:49.015530,2914,96,2.2,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 2.20%,Gov. RJ,"GOV. RJ - 2,20%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:50.963619,2915,96,1.68,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.68%,Gov. RO,"GOV. RO - 1,68%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:52.748462,2916,96,1.7,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.70%,Gov. RO,"GOV. RO - 1,70%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:54.431453,2917,96,1.74,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.74%,Gov. RO,"GOV. RO - 1,74%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:56.484477,2918,96,1.76,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.76%,Gov. RO,"GOV. RO - 1,76%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:24:58.114512,2919,96,1.8,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.80%,Gov. RO,"GOV. RO - 1,80%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:00.386368,2527,96,2,EMPRÉSTIMO - PREF VILA VELHA - 2.00%,PREF VILA VELHA,"PREF. VILA VELHA - 2,00%",PREF. VILA VELHA ES,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:25:02.479367,2527,120,2,EMPRÉSTIMO - PREF VILA VELHA - 2.00%,PREF VILA VELHA,"PREF. VILA VELHA - 2,00%",PREF. VILA VELHA ES,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:25:04.250450,2385,84,2,EMPRÉSTIMO - GOV PERNAMBUCO - 2.00%,Gov. PE,"GOV. PE - 2,00%",GOV-PE,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:06.071377,2385,96,2,EMPRÉSTIMO - GOV PERNAMBUCO - 2.00%,Gov. PE,"GOV. PE - 2,00%",GOV-PE,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:08.373726,2385,120,2,EMPRÉSTIMO - GOV PERNAMBUCO - 2.00%,Gov. PE,"GOV. PE - 2,00%",GOV-PE,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:10.335546,2577,120,2,EMPRÉSTIMO - TJ - BAHIA - 2.00%,TJ - BAHIA,"TJ - BAHIA - 2,00%",TJ | BA,TRIBUNAIS,TRIBUNAIS,0.8,,
2025-12-11T22:25:12.194676,1697,84,2,EMPRÉSTIMO - GOV RONDÔNIA - 2.00%,Gov. RO,"GOV. RO - 2,00%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:13.666474,1697,96,2,EMPRÉSTIMO - GOV RONDÔNIA - 2.00%,Gov. RO,"GOV. RO - 2,00%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:15.980876,2667,120,2.1,REFIN PORT - GOV AMAZONAS - 2.10%,Gov. AM,"GOV. AM - 2,10%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:17.744012,2668,120,2.2,REFIN PORT - GOV AMAZONAS - 2.20%,Gov. AM,"GOV. AM - 2,20%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:19.141104,2669,120,2.3,REFIN PORT - GOV AMAZONAS - 2.30%,Gov. AM,"GOV. AM - 2,30%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:21.076434,2670,120,2.4,REFIN PORT - GOV AMAZONAS - 2.40%,Gov. AM,"GOV. AM - 2,40%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:22.665540,2671,120,2.5,REFIN PORT - GOV AMAZONAS - 2.50%,Gov. AM,"GOV. AM - 2,50%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:24.426591,2681,120,1.72,REFIN PORT - GOV BAHIA - 1.72%,Gov. BA,"GOV. BA - 1,72%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:27.032247,2682,120,1.75,REFIN PORT - GOV BAHIA - 1.75%,Gov. BA,"GOV. BA - 1,75%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:33.596725,2683,120,1.8,REFIN PORT - GOV BAHIA - 1.80%,Gov. BA,"GOV. BA - 1,80%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:35.040699,2684,120,1.85,REFIN PORT - GOV BAHIA - 1.85%,Gov. BA,"GOV. BA - 1,85%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:37.182716,2685,120,1.9,REFIN PORT - GOV BAHIA - 1.90%,Gov. BA,"GOV. BA - 1,90%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:38.567864,2686,120,2,REFIN PORT - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:40.090969,2687,120,2.1,REFIN PORT - GOV BAHIA - 2.10%,Gov. BA,"GOV. BA - 2,10%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:41.624863,2688,120,2.2,REFIN PORT - GOV BAHIA - 2.20%,Gov. BA,"GOV. BA - 2,20%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:43.178109,2689,120,2.3,REFIN PORT - GOV BAHIA - 2.30%,Gov. BA,"GOV. BA - 2,30%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:44.818177,2696,120,1.87,REFIN PORT - GOV GOIÁS - 1.87%,Gov. GO,"GOV. GO - 1,87%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:46.501434,2398,72,0,EMPRÉSTIMO - PREF BARUERI - 2.39%,PREF. BARUERI,"PREF. BARUERI - 2,39%",PREF. BARUERI SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:25:48.886040,2697,120,1.95,REFIN PORT - GOV GOIÁS - 1.95%,Gov. GO,"GOV. GO - 1,95%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:51.447594,2698,120,2.05,REFIN PORT - GOV GOIÁS - 2.05%,Gov. GO,"GOV. GO - 2,05%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:53.336101,2699,120,2.15,REFIN PORT - GOV GOIÁS - 2.15%,Gov. GO,"GOV. GO - 2,15%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:54.905821,2700,120,2.25,REFIN PORT - GOV GOIÁS - 2.25%,Gov. GO,"GOV. GO - 2,25%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:57.634273,2701,120,2.35,REFIN PORT - GOV GOIÁS - 2.35%,Gov. GO,"GOV. GO - 2,35%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:25:59.226129,2709,120,1.8,REFIN PORT - GOV MARANHÃO - 1.80%,Gov. MA,"GOV. MA - 1,80%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:00.850744,2710,120,1.85,REFIN PORT - GOV MARANHÃO - 1.85%,Gov. MA,"GOV. MA - 1,85%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:02.491972,2711,120,2,REFIN PORT - GOV MARANHÃO - 2.00%,Gov. MA,"GOV. MA - 2,00%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:04.006354,2712,120,2.17,REFIN PORT - GOV MARANHÃO - 2.17%,Gov. MA,"GOV. MA - 2,17%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:05.713266,2713,120,2.3,REFIN PORT - GOV MARANHÃO - 2.30%,Gov. MA,"GOV. MA - 2,30%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:07.216795,2714,120,2.4,REFIN PORT - GOV MARANHÃO - 2.40%,Gov. MA,"GOV. MA - 2,40%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:08.940769,2715,120,2.5,REFIN PORT - GOV MARANHÃO - 2.50%,Gov. MA,"GOV. MA - 2,50%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:10.698491,2725,120,1.68,REFIN PORT - GOV MS - 1.68%,Gov. MS,"GOV. MS - 1,68%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:12.300890,2726,120,1.7,REFIN PORT - GOV MS - 1.70%,Gov. MS,"GOV. MS - 1,70%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:14.153240,2727,120,1.72,REFIN PORT - GOV MS - 1.72%,Gov. MS,"GOV. MS - 1,72%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:16.025671,2728,120,1.74,REFIN PORT - GOV MS - 1.74%,Gov. MS,"GOV. MS - 1,74%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:17.942497,2729,120,1.76,REFIN PORT - GOV MS - 1.76%,Gov. MS,"GOV. MS - 1,76%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:19.289324,2730,120,1.85,REFIN PORT - GOV MS - 1.85%,Gov. MS,"GOV. MS - 1,85%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:20.839660,2731,120,2,REFIN PORT - GOV MS - 2.00%,Gov. MS,"GOV. MS - 2,00%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:23.074190,2732,120,2.25,REFIN PORT - GOV MS - 2.25%,Gov. MS,"GOV. MS - 2,25%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:24.626812,2733,120,2.5,REFIN PORT - GOV MS - 2.50%,Gov. MS,"GOV. MS - 2,50%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:26.294228,2742,96,1.75,REFIN PORT - GOV PIAUI - 1.75%,Gov. PI,"GOV. PI - 1,75%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:28.303775,2743,96,1.9,REFIN PORT - GOV PIAUI - 1.90%,Gov. PI,"GOV. PI - 1,90%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:29.917797,2744,96,2,REFIN PORT - GOV PIAUI - 2.00%,Gov. PI,"GOV. PI - 2,00%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:31.667680,2745,96,2.1,REFIN PORT - GOV PIAUI - 2.10%,Gov. PI,"GOV. PI - 2,10%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:33.495758,2746,96,2.2,REFIN PORT - GOV PIAUI - 2.20%,Gov. PI,"GOV. PI - 2,20%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:35.575454,2747,96,2.3,REFIN PORT - GOV PIAUI - 2.30%,Gov. PI,"GOV. PI - 2,30%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:37.221386,2748,96,2.4,REFIN PORT - GOV PIAUI - 2.40%,Gov. PI,"GOV. PI - 2,40%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:39.663101,2749,96,2.5,REFIN PORT - GOV PIAUI - 2.50%,Gov. PI,"GOV. PI - 2,50%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:41.483767,2754,96,1.9,REFIN PORT - GOV RIO DE JANEIRO - 1.90%,Gov. RJ,"GOV. RJ - 1,90%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:43.219875,2755,96,2,REFIN PORT - GOV RIO DE JANEIRO - 2.00%,Gov. RJ,"GOV. RJ - 2,00%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:45.374447,2756,96,2.1,REFIN PORT - GOV RIO DE JANEIRO - 2.10%,Gov. RJ,"GOV. RJ - 2,10%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:46.924108,2757,96,2.2,REFIN PORT - GOV RIO DE JANEIRO - 2.20%,Gov. RJ,"GOV. RJ - 2,20%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:48.585774,2766,96,1.68,REFIN PORT - GOV RONDONIA - 1.68%,Gov. RO,"GOV. RO - 1,68%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:50.423806,2767,96,1.7,REFIN PORT - GOV RONDONIA - 1.70%,Gov. RO,"GOV. RO - 1,70%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:51.943801,2768,96,1.74,REFIN PORT - GOV RONDONIA - 1.74%,Gov. RO,"GOV. RO - 1,74%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:53.550594,2769,96,1.76,REFIN PORT - GOV RONDONIA - 1.76%,Gov. RO,"GOV. RO - 1,76%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:55.236857,2770,96,1.8,REFIN PORT - GOV RONDONIA - 1.80%,Gov. RO,"GOV. RO - 1,80%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:56.880799,2771,96,2,REFIN PORT - GOV RONDONIA - 2.00%,Gov. RO,"GOV. RO - 2,00%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:26:58.503131,2772,96,2.25,REFIN PORT - GOV RONDONIA - 2.25%,Gov. RO,"GOV. RO - 2,25%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:00.936797,2773,96,2.3,REFIN PORT - GOV RONDONIA - 2.30%,Gov. RO,"GOV. RO - 2,30%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
